City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
Hyderabad,18/10/2015,78.372083,108.66704,5.195667,11.097431,21.16583,10.567147,0.964011,8.521964,34.760859,1.562878,7.979984,226.085759,Poor
Hyderabad,07/11/2015,89.072808,105.790748,12.177696,19.488127,31.301548,11.666034,1.242822,9.246367,34.116217,1.474514,8.574727,205.98841,Poor
Hyderabad,07/11/2015,94.963207,108.870454,16.9175,16.953562,36.742578,10.989997,1.254654,9.819842,39.269091,1.471017,8.224653,225.828557,Poor
Hyderabad,06/10/2015,120.586994,107.649747,21.04789,20.404467,38.837161,10.482124,1.266008,8.816711,47.028838,1.47941,8.165371,222.196478,Poor
Hyderabad,06/10/2015,115.936453,106.349102,5.5031,1.955822,12.183686,11.465146,0.865864,8.39321,40.032807,1.205809,8.640609,241.214169,Poor
Hyderabad,18/10/2015,72.184428,109.771677,8.837631,15.75255,22.674859,10.515744,1.140034,8.495766,35.646466,1.500631,8.349344,213.318227,Poor
Hyderabad,18/10/2015,77.392254,107.726924,5.243669,11.265689,21.465218,10.514145,0.956524,8.368557,34.708378,1.518211,5.125342,227.726135,Poor
Hyderabad,07/11/2015,107.469654,108.733957,17.347002,17.577681,34.721288,11.520973,1.303639,9.319552,39.264309,1.48364,8.346646,206.223543,Poor
Hyderabad,08/10/2015,112.951579,117.766021,4.653749,13.747044,22.947622,9.091097,0.804406,9.201455,36.72858,1.230788,6.279097,265.878601,Poor
Hyderabad,08/10/2015,108.712124,176.89267,10.29967,52.94808,12.157402,19.484862,0.036536,28.19933,45.856383,0.122359,2.202664,273.987571,Poor
Hyderabad,16/10/2015,107.659586,163.638545,10.439902,49.008632,14.4295,23.04277,0.026816,15.244143,39.682953,0.069701,4.236463,280.584434,Poor
Hyderabad,18/10/2015,63.942349,105.525272,7.250377,15.546838,10.01586,10.654823,0.302102,6.548688,66.910414,1.232151,3.218161,216.996564,Poor
Hyderabad,04/09/2016,22.91278,61.232059,6.928621,36.62928,10.289639,43.443696,0.076112,5.195861,12.980759,0.187941,2.871762,48.974611,Good
Hyderabad,23/09/2016,9.400732,12.544682,5.884374,28.593484,5.20487,23.984976,0.124941,8.323046,18.629646,0.022412,2.568735,36.975938,Good
Hyderabad,04/10/2016,13.030614,35.258959,7.261964,23.603892,14.098735,9.397523,0.030429,6.48026,22.609618,0.415137,0.916283,47.260417,Good
Hyderabad,12/06/2017,6.671075,12.449675,6.904211,9.158477,5.234915,11.09728,0.11739,3.236057,26.861879,0.030961,0.473615,49.219571,Good
Hyderabad,12/06/2017,8.547164,23.093045,5.02896,10.623044,5.077798,5.847431,0.166995,3.092034,25.699196,0.041633,0.471123,45.508932,Good
Hyderabad,12/06/2017,6.50918,14.968118,5.399214,10.808038,4.99786,4.474051,0.142108,3.144179,25.239424,0.044902,0.55335,46.450045,Good
Hyderabad,12/06/2017,6.699784,14.056945,5.220127,9.268728,4.720292,8.837871,0.131569,3.169124,26.417323,0.026847,0.53547,48.076056,Good
Hyderabad,21/07/2017,10.816144,34.0541,3.475585,9.734624,5.890783,4.870663,0.152189,5.067912,28.244441,0.106956,1.006506,49.983551,Good
Hyderabad,04/08/2017,12.489208,42.384757,8.083282,17.12605,9.568224,8.070189,0.175221,5.739923,22.898329,0.412092,3.267401,48.136742,Good
Hyderabad,27/06/2019,12.155022,27.177226,6.421326,15.489829,9.106899,4.146379,0.256136,4.040928,24.385659,0.046877,0.845579,38.727978,Good
Hyderabad,19/06/2018,14.257004,34.298404,3.161155,13.215616,9.45271,8.761091,0.506195,7.414593,19.652191,0.210595,1.804658,49.868932,Good
Hyderabad,24/06/2018,17.419837,38.000697,2.75093,18.87797,12.325644,13.372181,0.24274,6.029478,19.312168,0.304062,2.499741,41.629983,Good
Hyderabad,24/06/2018,15.994135,41.275524,3.456256,21.754989,13.248636,12.256971,0.267077,6.023774,17.271015,0.248275,2.018025,42.688071,Good
Hyderabad,24/06/2018,16.262045,41.420998,3.518939,21.292975,14.548848,11.714817,0.264787,5.986403,17.493959,0.235555,1.824576,41,Good
Hyderabad,27/06/2018,17.649216,42.127516,4.991541,26.09012,17.912493,14.414621,0.274981,6.09739,15.59642,0.348344,4.439585,43.92821,Good
Hyderabad,28/06/2018,17.788851,52.704954,4.104531,23.735854,15.707251,13.339462,0.263406,6.470519,16.195481,0.368539,3.196921,48.814092,Good
Hyderabad,28/06/2018,20.171388,45.896935,5.612081,24.932539,17.211955,12.00098,0.302373,5.520698,19.063587,1.108061,9.228865,47.906595,Good
Hyderabad,09/07/2018,16.646595,36.079657,4.58889,22.955265,15.126457,21.767551,0.233688,5.545532,16.669892,0.742967,3.16045,43.302037,Good
Hyderabad,26/06/2018,19.677167,41.299485,4.154377,18.5886,14.550221,13.697371,0.26736,5.719375,16.260001,0.369888,2.659681,46.555045,Good
Hyderabad,12/07/2018,11.055385,17.389001,4.719281,20.675368,13.626005,17.896788,0.274769,5.914345,19.77235,0.327329,3.790318,48.877707,Good
Hyderabad,13/07/2018,13.167378,28.177859,4.562999,20.441741,14.120207,10.713371,0.27182,6.379739,15.343964,0.391196,3.611646,36.823088,Good
Hyderabad,24/06/2018,17.836974,41.208276,5.12785,23.832921,17.716865,11.119022,0.275497,6.781203,15.94348,0.428502,4.346752,41.986612,Good
Hyderabad,13/07/2018,10.646086,24.019855,4.649404,20.350951,13.891798,9.813859,0.287101,6.391338,15.619824,0.42371,1.709269,38,Good
Hyderabad,13/07/2018,13.243827,35.761195,4.459707,22.202158,15.022088,13.786557,0.281719,7.79631,13.488917,0.603271,4.152866,33.936909,Good
Hyderabad,24/06/2018,15.580915,38.841322,4.742787,22.077078,17.15524,9.9928,0.263092,7.293121,15.675653,0.593279,3.05269,43.704598,Good
Hyderabad,18/07/2018,12.335147,29.937082,5.929603,22.603427,15.271085,17.208964,0.29216,8.897971,13.122597,0.525104,2.63172,38.108795,Good
Hyderabad,28/06/2018,19.599216,51.502665,3.055331,23.174714,14.836664,14.205994,0.3,8.505489,16.23608,0.674603,5.10273,40.718934,Good
Hyderabad,28/06/2018,14.72688,53.680775,5.181508,22.400689,14.46366,17.189296,0.277967,8.097563,14.360442,0.656916,3.381475,48.342518,Good
Hyderabad,09/08/2018,17.963365,38.845257,8.318827,27.694943,20.028428,15.597579,0.335164,6.002335,14.471596,1.012898,10.205641,48.904858,Good
Hyderabad,09/08/2018,19.21639,41.543864,6.250478,24.322315,17.037678,16.401523,0.307073,5.793748,16.33968,0.989006,9.549376,48,Good
Hyderabad,24/06/2018,16.26393,29.841676,7.15631,24.03815,17.141934,16.952379,0.277304,5.9929,13.199321,0.611507,5.217898,46.239019,Good
Hyderabad,09/07/2018,13.996786,31.273038,6.087711,21.697886,14.606043,22.829183,0.273554,6.104247,14.932043,0.531876,3.268283,45.383932,Good
Hyderabad,12/08/2018,11.065913,24.553475,4.779559,17.639696,13.308351,15.744602,0.326957,6.540365,13.62801,0.387618,2.256991,42.16071,Good
Hyderabad,06/07/2018,17.616591,46.676389,7.457479,26.976763,19.340899,13.069252,0.321108,6.73588,10.904869,0.989808,9.170668,47.492594,Good
Hyderabad,16/08/2018,7.842946,12.147687,3.756839,18.73932,13.329864,11.757868,0.315477,5.740087,15.844795,0.498556,1.859135,39.258779,Good
Hyderabad,24/06/2018,19.38938,49.753971,4.340008,21.628574,14.157109,14.375385,0.3,7.137083,19.849194,0.476356,2.677877,37.552465,Good
Hyderabad,24/06/2018,17.605715,40.501073,3.757757,15.304974,11.472462,13.40831,0.3038,8.156541,17.166619,0.323904,2.787776,44.544998,Good
Hyderabad,19/06/2018,15.281326,35.789344,11.478866,26.463029,21.059181,14.939627,0.303545,6.990971,13.517377,0.763292,3.982857,48,Good
Hyderabad,19/06/2018,14.731448,31.043326,6.438863,22.579341,16.097193,17.55499,0.272048,5.983603,13.963947,0.509797,2.670468,46.836381,Good
Hyderabad,13/07/2018,9.920942,22.83188,5.45364,19.894188,14.205007,12.218175,0.256038,6.421395,15.867031,0.436536,2.83658,32.093176,Good
Hyderabad,13/07/2018,13.015766,30.083218,5.806297,21.019111,14.856823,13.898782,0.305334,8.047963,13.146832,0.503728,2.671831,36.620641,Good
Hyderabad,18/07/2018,12.53129,37.475283,5.221707,23.549019,14.902991,17.60569,0.299294,9.421877,13.080081,0.62021,2.565669,37.598656,Good
Hyderabad,28/06/2018,14.796777,55.385699,5.865002,23.842791,16.14268,14.286216,0.288031,8.521182,14.949197,0.717164,3.37868,48.030244,Good
Hyderabad,27/06/2018,14.761009,45.00117,6.06431,24.28224,17.528869,18.548109,0.305097,7.297424,13.40095,0.568457,3.449812,49.933129,Good
Hyderabad,27/06/2018,17.615232,40.369602,8.661262,27.334456,20.836257,13.233151,0.316494,6.975944,10.585458,0.890342,5.405177,48.88237,Good
Hyderabad,06/07/2018,16.752342,45.722909,6.690356,27.41124,19.349201,11.955394,0.284437,6.573835,12.080157,3.397634,9.500171,48.144494,Good
Hyderabad,06/07/2018,18.495505,47.515959,6.982526,26.520862,19.164104,11.387266,0.338216,6.563106,13.206521,1.166007,10.944599,48.943975,Good
Hyderabad,27/06/2018,16.677736,39.580766,6.094058,24.313048,18.13816,19.361235,0.310493,6.708488,13.973622,0.790806,8.246023,48,Good
Hyderabad,06/07/2018,21.259408,66.87037,7.565475,26.088469,18.024168,14.650228,0.357383,7.139979,13.789896,1.325743,12.022844,49.742079,Good
Hyderabad,21/07/2017,9.645845,31.517837,2.087676,12.088585,9.146163,6.291391,0.288919,5.250256,28.879939,0.164971,1.115583,49.009286,Good
Hyderabad,13/06/2019,11.799209,28.433183,3.590678,18.038788,12.220483,12.4469,0.321011,5.64808,24.065181,0.161926,3.885496,38.838417,Good
Hyderabad,14/06/2019,15.940516,40.520412,3.461963,13.272401,7.514315,6.698537,0.380623,3.38157,24.110341,0.209733,1.523913,40.51749,Good
Hyderabad,13/06/2019,9.870397,24.259583,2.104287,10.50499,6.959514,9.221032,0.33412,3.574503,25.446153,0.166925,0.734143,35.316912,Good
Hyderabad,27/06/2019,9.876797,24.130426,2.122242,10.50155,7.95223,8.104423,0.361426,3.745059,21.162124,0.16498,0.670345,38.406033,Good
Hyderabad,27/06/2019,12.380913,23.85371,2.000891,12.427523,8.556788,7.153661,0.34,3.742889,22.027112,0.174275,0.749596,35,Good
Hyderabad,24/06/2018,17.779218,38.995726,2.659997,20.128076,10.661185,13.171424,0.253418,6.060022,20.031354,0.314925,2.292682,39.672702,Good
Hyderabad,24/06/2018,17.939402,41.590019,2.660804,15.321922,10.399716,13.374625,0.347943,6.67525,18.456245,0.315254,1.860252,45.687163,Good
Hyderabad,02/07/2019,14.86498,28.125818,3.178154,13.540018,8.259552,9.48004,0.317157,4.045757,15.269949,0.191553,1.070829,34.218944,Good
Hyderabad,03/07/2019,20.525847,45.4716,2.643689,12.773203,7.436057,7.744798,0.351944,3.74282,18.940977,0.250978,2.452211,45.5863,Good
Hyderabad,03/07/2019,17.531644,38.88295,2.083087,13.839856,8.275345,9.133835,0.346756,7.344069,18.462655,0.358448,1.102492,49,Good
Hyderabad,05/07/2019,14.701197,33.136688,2.24775,13.195903,8.094144,7.186352,0.365847,3.870275,18.184611,0.179173,1.552185,46.668894,Good
Hyderabad,06/07/2019,16.18715,38.679705,2.532965,10.880153,6.096287,7.122333,0.362863,3.3071,19.433416,0.179326,0.95617,40.534503,Good
Hyderabad,06/07/2019,15.416235,38.293035,2.774467,8.923358,5.149249,6.503346,0.370351,3.433145,20.045156,0.241624,2.048059,44.274026,Good
Hyderabad,06/07/2019,15.660762,40.442453,2.22578,11.999737,7.482159,6.988627,0.342434,5.06818,16.472988,0.11746,0.421699,38.900794,Good
Hyderabad,05/07/2019,15.832314,35.464042,2.000258,10.503632,6.532164,5.688058,0.375376,3.349458,18.146953,0.157714,1.306452,42.384944,Good
Hyderabad,02/07/2019,15.22953,31.608025,3.01916,12.225646,6.656663,5.916834,0.330162,4.372531,15.297853,0.231739,0.770706,36.342462,Good
Hyderabad,06/07/2019,15.941156,39.465668,2.607768,12.010039,7.989897,8.161626,0.349966,5.316495,16.622953,0.087595,0.662432,39.462522,Good
Hyderabad,18/08/2018,18.409906,39.996663,3.625074,15.072318,9.963953,13.375745,0.40929,9.007683,16.762037,0.219033,2.850379,45.255251,Good
Hyderabad,13/07/2019,12.697293,33.310359,3.075322,12.278621,9.758096,8.910633,0.333322,9.741782,18.061048,0.142018,0.826868,45.610785,Good
Hyderabad,06/07/2019,14.896522,39.959093,3.260314,13.719117,10.086001,6.107382,0.381358,4.704084,16.60303,0.368391,2.812217,39.087517,Good
Hyderabad,04/08/2017,15.751315,40.995454,4.020033,13.694881,10.483236,7.049464,0.39,4.953628,18.572959,0.437723,3.298979,43.900122,Good
Hyderabad,13/07/2019,12.262306,34.54284,3.642858,14.395956,9.503494,9.446496,0.429609,7.189471,20.297632,0.282292,2.372862,48.581099,Good
Hyderabad,12/06/2017,8.190225,27.656499,2.528848,10.701458,7.653062,8.10459,0.357381,5.311138,21.533303,0.221023,2.084816,47.44857,Good
Hyderabad,05/07/2019,12.673022,32.924014,2.578442,11.723497,8.074608,7.204692,0.364442,6.367876,21.039448,0.23999,2.216922,47,Good
Hyderabad,05/07/2019,12.949758,33.397331,3.359584,12.249605,8.561784,9.047546,0.400287,7.110747,19.137827,0.164988,1.520411,47.773497,Good
Hyderabad,18/08/2018,15.727217,39.994959,3.847144,13.348957,10.546758,19.14749,0.359205,9.88575,15.911201,0.218515,1.545802,48.761565,Good
Hyderabad,05/07/2019,12.959633,33.369737,2.588926,11.843754,8.23868,7.486671,0.364203,6.439801,20.1355,0.155233,1.737532,47,Good
Hyderabad,05/07/2019,13.408524,32.93598,2.380186,11.781111,8.084203,9.197228,0.36,5.073279,19.147793,0.144154,0.66,47,Good
Hyderabad,12/06/2017,8.713356,24.205373,3.278584,11.652823,6.486055,6.77171,0.32104,3.47334,18.29092,0.07477,0.496619,44.030745,Good
Hyderabad,30/07/2019,8.036456,16.339084,3.374451,12.69704,9.007791,9.07357,0.31195,5.904907,17.882675,1.034672,0.554794,35.111544,Good
Hyderabad,31/07/2019,11.192405,24.716717,3.142466,12.070222,7.7238,10.380131,0.313278,7.570136,16.571733,0.171643,0.879935,34.272089,Good
Hyderabad,29/07/2019,11.486032,23.409831,3.285221,14.395162,10.240652,10.450005,0.412844,7.134234,15.247932,0.13576,0.997711,37.644242,Good
Hyderabad,30/07/2019,7.13733,13.759368,3.031774,12.621682,9.151614,5.055357,0.343919,4.35076,14.568916,1.022151,0.690819,38.684676,Good
Hyderabad,30/07/2019,6.967975,14.680753,3.069529,12.764771,8.760943,6.816591,0.326166,5.632976,15.499898,0.990711,0.605168,37.164323,Good
Hyderabad,30/07/2019,7.819419,12.796239,2.974037,12.59105,9.292704,4.41482,0.306931,5.655671,15.621945,1.176823,0.757544,36.424772,Good
Hyderabad,30/07/2019,8.117961,16.299342,3.604107,12.813734,8.852173,12.976615,0.335334,6.039425,15.756451,0.669602,0.58259,43.560197,Good
Hyderabad,13/07/2018,10.387391,24.212383,4.343491,17.379569,12.084332,16.787147,0.335886,6.140768,12.876231,0.253708,0.704709,44.809477,Good
Hyderabad,19/06/2018,12.118204,27.29305,4.341906,18.996803,12.435439,15.806213,0.3608,5.823809,13.796141,0.262867,1.058548,44.926791,Good
Hyderabad,13/07/2019,12.603112,36.323715,2.82674,13.503662,9.462412,12.125765,0.359884,10.881777,17.988447,0.103967,1.262294,46,Good
Hyderabad,13/07/2019,12.257528,34.33242,3.619728,12.588096,9.972122,8.762852,0.328895,9.777605,18.484872,0.131828,1.168777,45.291763,Good
Hyderabad,10/07/2018,17.794004,48.165046,3.484717,16.326853,10.880609,11.884456,0.364117,11.191107,17.815634,0.108075,0.782201,48.683082,Good
Hyderabad,12/08/2018,13.938638,26.195367,7.08822,17.059964,12.051955,16.034115,0.34541,6.658761,13.555591,0.210433,1.947215,41.21508,Good
Hyderabad,29/07/2019,11.114667,20.222705,3.341877,14.542584,10.367724,13.616561,0.383003,5.904938,12.244158,0.075786,0.609517,45.979765,Good
Hyderabad,31/08/2019,15.265032,30.885931,3.867817,12.143261,8.362155,23.494924,0.374657,11.034071,12.739337,0.162987,0.945386,38,Good
Hyderabad,31/08/2019,13.39406,25.563145,4.537098,14.948535,10.727028,17.734251,0.375121,10.766195,13.358092,0.194309,1.065602,38.083543,Good
Hyderabad,31/07/2019,11.677405,22.248955,3.285548,12.879246,8.554824,11.184289,0.379902,8.442417,14.578254,0.134507,0.596793,36.461532,Good
Hyderabad,31/07/2019,13.536561,23.828465,3.277259,14.289916,9.132676,9.441706,0.3,7.308867,16.180868,0.089971,0.718249,32,Good
Hyderabad,31/07/2019,12.073503,25.57511,3.201932,12.102744,8.078923,13.076838,0.282215,7.247191,15.05586,0.077111,0.570359,32.888543,Good
Hyderabad,31/07/2019,13.640621,25.490125,3.313524,13.279481,8.227532,10.138904,0.3,7.327092,14.793867,0.077564,0.575423,32,Good
Hyderabad,31/07/2019,11.40062,24.085524,2.762369,11.468871,7.431045,10.184464,0.287156,6.933603,17.03229,0.070521,0.464693,33.102149,Good
Hyderabad,29/06/2019,12.492307,28.397139,3.235079,12.387942,8.220101,12.848868,0.338207,7.996122,14.98,0.089248,0.612082,34.740004,Good
Hyderabad,06/07/2019,15.323451,42.191783,2.146076,12.303819,6.779503,7.077718,0.312594,4.930972,16.459944,0.106732,0.444608,37.299587,Good
Hyderabad,23/07/2018,17.948998,49.605354,3.59663,16.733636,10.299258,10.720834,0.35633,6.978869,15.948922,0.092241,0.612326,50,Good
Hyderabad,13/07/2019,16.461449,40.096395,2.787412,13.082028,8.815276,12.441347,0.35233,9.737684,15.850949,0.152065,0.809217,48.876619,Good
Hyderabad,18/08/2018,17.0218,43.464796,3.16737,13.432271,9.378126,12.767785,0.356883,9.39664,16.786825,0.163056,1.11975,48.005819,Good
Hyderabad,24/06/2018,21.737587,32.3356,5.197114,22.24256,13.964002,10.518346,0.419737,3.782574,19.123897,0.522056,4.561944,49,Good
Hyderabad,02/07/2019,14.045535,30.377435,3.951845,13.819929,8.394487,8.105453,0.330152,6.881975,14.49889,0.225243,2.335918,36.526787,Good
Hyderabad,03/07/2019,24.027695,45.954835,2.869332,13.489508,7.933804,9.070652,0.374327,4.197204,17.982744,0.291173,2.700015,45.210332,Good
Hyderabad,28/06/2018,20.93266,45.32294,6.836437,26.928677,18.511709,15.916477,0.389574,5.827497,22.331627,1.207205,9.781908,48.021366,Good
Hyderabad,13/07/2018,10.548838,24.180566,5.251646,19.928487,14.068597,14.69533,0.307991,5.171304,17.824235,0.452965,3.332647,37.717894,Good
Hyderabad,13/07/2018,12.249858,27.093116,5.386799,19.249321,13.784744,12.683633,0.273182,5.666286,19.995863,0.373601,2.773843,32.069582,Good
Hyderabad,28/06/2018,19.21782,47.269653,4.674382,22.083579,14.463566,12.008639,0.3,7.009268,19.503527,0.520808,2.634685,37.481741,Good
Hyderabad,06/07/2018,17.311261,42.03909,6.259523,24.822295,16.999894,16.523975,0.284575,5.77891,15.502964,0.879864,8.827557,48,Good
Hyderabad,26/06/2018,19.733268,43.325066,6.665936,23.954331,16.945455,16.133409,0.275998,5.863534,16.05833,1.185923,8.860479,45.562193,Good
Hyderabad,09/07/2018,16.858438,33.571721,4.982451,22.997362,15.198165,22.945817,0.242414,5.849592,15.545948,0.527265,3.024469,43.765993,Good
Hyderabad,13/07/2018,10.960504,23.708277,4.732535,19.584606,13.767465,10.684962,0.269488,5.879993,15.776503,0.436485,3.403903,37.375194,Good
Hyderabad,13/07/2018,9.903619,22.898052,5.463999,19.735189,14.180229,12.567597,0.253777,6.697455,16.504496,0.381822,2.999853,33.01155,Good
Hyderabad,13/07/2018,13.787078,32.37943,5.754542,20.891066,14.648669,12.87047,0.29167,6.58158,13.809169,0.502347,2.993291,33,Good
Hyderabad,21/08/2018,10.31,20.78393,5.553802,18.32322,13.456877,9.14831,0.305139,5.377878,13.305466,0.324063,2.423069,29.580274,Good
Hyderabad,21/08/2018,10.299918,22.345834,5.659191,19.114409,13.672492,12.743258,0.262777,6.457008,14.359592,0.460513,1.793776,31.128227,Good
Hyderabad,13/07/2018,13.76696,32.619851,5.771703,19.438634,13.957415,10.332563,0.272424,6.060384,14.911017,0.409354,2.605755,32.965018,Good
Hyderabad,28/06/2018,19.649772,51.758218,5.90736,21.003531,14.593452,18.452251,0.288292,8.887199,13.493824,0.661446,4.964448,38.014086,Good
Hyderabad,19/06/2018,19.897179,32.412727,4.318489,22.714229,14.032865,9.96625,0.388769,4.03752,18.310476,0.457937,4.641879,49,Good
Hyderabad,06/07/2018,20.054567,46.952861,4.664022,26.330095,17.120337,12.556279,0.335116,5.098172,19.745458,1.204668,9.985275,48.792764,Good
Hyderabad,06/07/2018,19.620778,41.952859,2.63082,24.659495,15.567007,12.516473,0.381452,5.306984,17.441155,1.352713,11.043934,46.046648,Good
Hyderabad,06/07/2018,23.402815,66.820898,5.825585,26.633942,16.266414,10.048586,0.400768,6.528738,13.624806,1.311518,12.788973,48.078791,Good
Hyderabad,04/09/2016,20.06078,51.698629,6.943571,26.710243,16.655796,24.352162,0.121235,6.530199,13.227004,0.948294,6.926008,48.185606,Good
Hyderabad,23/09/2016,8.203805,12.408457,5.340282,27.806488,9.315828,19.233467,0.23122,6.705185,17.655625,0.334292,1.703995,35.840849,Good
Hyderabad,04/10/2016,14.451395,39.088608,4.429296,23.493728,15.696397,10.614774,0.25697,6.278821,18.833347,0.392387,2.099358,43.997518,Good
Hyderabad,12/06/2017,6.598919,16.552455,5.882188,8.98872,4.702209,10.709461,0.129876,3.095591,26.657686,0.028183,0.558935,48.170975,Good
Hyderabad,12/06/2017,8.962119,23.817113,3.250138,11.336679,7.681741,7.441176,0.285904,3.440066,23.467953,0.13316,0.592687,44.058167,Good
Hyderabad,12/06/2017,8.416225,16.619177,5.282569,11.32994,5.175503,4.980778,0.15,3.027162,25.587523,0.043334,0.467857,46.396868,Good
